Mocambique,Sofala,Chemba,Chiramba,Chiramaba -Sede,,,,,,,,,
Mocambique,Sofala,Chemba,Murima,G?E,,,,,,,,,
Mocambique,Sofala,Chemba,Murima,Murima -Sede,,,,,,,,,
Mocambique,Sofala,Cheringoma,Inhaminga,Inhaminga-Sede,,,,,,,,,
Mocambique,Sofala,Cheringoma,Inhaminga,Vila De Inhaminga,,,,,,,,,
Mocambique,Sofala,Cheringoma,Nhamitanga,Chiringoma,,,,,,,,,
Mocambique,Sofala,Cheringoma,Nhamitanga,Nhamitanga -Sede,,,,,,,,,
Mocambique,Sofala,Cheringoma,Nhamitanga,Nangue,,,,,,,,,
Mocambique,Sofala,Chibabava,Chibabava,Chibabava-Sede,,,,,,,,,
Mocambique,Sofala,Chibabava,Goonda,Goonda Mjhaca,,,,,,,,,
Mocambique,Sofala,Chibabava,Goonda,Tronga,,,,,,,,,
Mocambique,Sofala,Chibabava,Muchungue,Muchungue-Sede,,,,,,,,,
Mocambique,Sofala,Chibabava,Muchungue,Muchungue,,,,,,,,,
Mocambique,Sofala,Chibabava,Muchungue,Hoode,,,,,,,,,
Mocambique,Sofala,Dondo,Dondo,Dondo-Sede,,,,,,,,,
Mocambique,Sofala,Dondo,Savane,Chinamacondo,,,,,,,,,
Mocambique,Sofala,Dondo,Savane,Savane,,,,,,,,,
Mocambique,Sofala,Dondo,Savane,Mafambisse-Sede,,,,,,,,,
Mocambique,Sofala,Dondo,Mafambisse,Mutua,,,,,,,,,
Mocambique,Sofala,Gorongosa,Gorongosa-Sede,Vila De Gorongosa,,,,,,,,,
Mocambique,Sofala,Gorongosa,Gorongosa-Sede,Tambarara,,,,,,,,,
Mocambique,Sofala,Gorongosa,Gorongosa-Sede,Pungue Sede,,,,,,,,,
Mocambique,Sofala,Gorongosa,Nhamadzi,Nhamadzi-Sede,,,,,,,,,
Mocambique,Sofala,Gorongosa,Vanduze,Vanduzi-Sede,,,,,,,,,
Mocambique,Sofala,Machanga,Machanga,Machanga-Sede,,,,,,,,,
Mocambique,Sofala,Machanga,Divinhe,Mutambanhe,,,,,,,,,
Mocambique,Sofala,Machanga,Divinhe,Divinhe,,,,,,,,,
Mocambique,Sofala,Machanga,Chiloane,Chiloane-Sede,,,,,,,,,
Mocambique,Sofala,Maringue,Maringue,Maringue-Sede,,,,,,,,,
Mocambique,Sofala,Maringue,Maringue,Gumbalan?Ai,,,,,,,,,
Mocambique,Sofala,Maringue,Canxixe,Canxixe -Sede,,,,,,,,,
Mocambique,Sofala,Maringue,Canxixe,Senga-Senga,,,,,,,,,
Mocambique,Sofala,Maringue,Subue-Sede,Subue-Sede,,,,,,,,,
Mocambique,Sofala,Marromeu,Marromeu,Marromeu-Sede,,,,,,,,,
Mocambique,Sofala,Marromeu,Marromeu,Vila De Marromeu,,,,,,,,,
Mocambique,Sofala,Marromeu,Chupanga,Chupanga-Sede,,,,,,,,,
Mocambique,Sofala,Marromeu,Malingapansi,Malingapansi,,,,,,,,,
Mocambique,Sofala,Marromeu,Malingapansi,Malingapansi-Sede,,,,,,,,,
Mocambique,Sofala,Muanza,Muanza,Muanza-Sede,,,,,,,,,
Mocambique,Sofala,Muanza,Galinha,Galinha,,,,,,,,,
Mocambique,Sofala,Muanza,Galinha,Situculo,,,,,,,,,
Mocambique,Sofala,Muanza,Galinha,Wirikisse,,,,,,,,,
Mocambique,Sofala,Muanza,Galinha,Nhansathu,,,,,,,,,
Mocambique,Sofala,Muanza,Galinha,Hov?,,,,,,,,,
Mocambique,Sofala,Nhamantanda,Nhamatanda,Nhamatanda-Sede,,,,,,,,,
Mocambique,Sofala,Nhamantanda,Tica,Tica- Sede,,,,,,,,,
Mocambique,Sofala,Nhamantanda,Tica,Siluvo,,,,,,,,,
Mocambique,Sofala,Nhamantanda,Tica,Chadeia,,,,,,,,,
Mocambique,Sofala,Nhamantanda,Tica,Metochira Lomaco,,,,,,,,,
Mocambique,Sofala,Beira,Central,Palmeiras,,,,,,,,,
Mocambique,Sofala,Beira,Central,Chiveve,,,,,,,,,
Mocambique,Sofala,Beira,Inhamizua,Massange,,,,,,,,,
Mocambique,Sofala,Beira,Manga Loforte,Aeroporto,,,,,,,,,
Mocambique,Sofala,Beira,Nhangau,Magologodo,,,,,,,,,
Mocambique,Sofala,Beira,Nhangau,Ndjalane,,,,,,,,,
Mocambique,Sofala,Beira,Nhangau,Nhagosse,,,,,,,,,
Mocambique,Sofala,Dondo,Mafambisse,Mafambisse-Sede,,,,,,,,,
Mocambique,Sofala,Gorongosa,Gorongosa-Sede,Pungue,,,,,,,,,
Mocambique,Sofala,Gorongosa,Nhamadzi,Domba,,,,,,,,,
Mocambique,Sofala,Gorongosa,Nhamadzi,Cudzo,,,,,,,,,
Mocambique,Sofala,Gorongosa,Vanduze,Casa Banana,,,,,,,,,
Mocambique,Sofala,Gorongosa,Vanduze,Muziangunguni,,,,,,,,,
Mocambique,Sofala,Gorongosa,Vanduze,Canda,,,,,,,,,
Mocambique,Sofala,Marromeu,Chupanga,Nensa,,,,,,,,,
Mocambique,Sofala,Marromeu,Chupanga,Mponda,,,,,,,,,
Mocambique,Tete,Tete,Tete-Cidade,Francisco Manyanga,,,,,,,,,
Mocambique,Tete,Tete,Tete-Cidade,Degue,,,,,,,,,
Mocambique,Tete,Tete,Tete-Cidade,Mateus S.Muthemba,,,,,,,,,
Mocambique,Tete,Tete,Tete-Cidade,Chingodzi,,,,,,,,,
Mocambique,Tete,Tete,Tete-Cidade,Mpadue,,,,,,,,,
Mocambique,Tete,Tete,Tete-Cidade,Filipe Samuel Magaia,,,,,,,,,
Mocambique,Tete,Tete,Tete-Cidade,Samora Machel,,,,,,,,,
Mocambique,Tete,Tete,Tete-Cidade,Matundo,,,,,,,,,
Mocambique,Tete,Tete,Tete-Cidade,Josina Machel,,,,,,,,,
Mocambique,Tete,Angonia,Ulongue,Namingona,,,,,,,,,
Mocambique,Tete,Angonia,Ulongue,Calomue,,,,,,,,,
Mocambique,Tete,Angonia,Ulongue,Dziwanga,,,,,,,,,
Mocambique,Tete,Angonia,Ulongue,Mangani,,,,,,,,,
Mocambique,Tete,Angonia,Ulongue,Chimwala,,,,,,,,,
Mocambique,Tete,Angonia,Ulongue,Monequera,,,,,,,,,
Mocambique,Tete,Angonia,Ulongue,Ulongue-Sede,,,,,,,,,
Mocambique,Tete,Angonia,Ulongue,Vila De Ulongue,,,,,,,,,
Mocambique,Tete,Angonia,Domue,Nkombe,,,,,,,,,
Mocambique,Tete,Angonia,Domue,Chifumbe,,,,,,,,,
Mocambique,Tete,Angonia,Domue,Nkhame,,,,,,,,,
Mocambique,Tete,Angonia,Domue,Ndaula,,,,,,,,,
Mocambique,Tete,Angonia,Domue,Kamphessa,,,,,,,,,
Mocambique,Tete,Angonia,Domue,Lilanga,,,,,,,,,
Mocambique,Tete,Angonia,Domue,Binga,,,,,,,,,
Mocambique,Tete,Angonia,Domue,Domue-Sede,,,,,,,,,
Mocambique,Tete,Angonia,Domue,Katondo,,,,,,,,,
Mocambique,Tete,Angonia,Domue,M�Pandula,,,,,,,,,
Mocambique,Tete,Angonia,Domue,Seze,,,,,,,,,
Mocambique,Tete,Cahora-Bassa,Songo,Songo,,,,,,,,,
Mocambique,Tete,Cahora-Bassa,Songo,Dzunsa,,,,,,,,,
Mocambique,Tete,Cahora-Bassa,Chitima,Chicoa-Nova,,,,,,,,,
Mocambique,Tete,Cahora-Bassa,Chitima,Nhacapiriri,,,,,,,,,
Mocambique,Tete,Cahora-Bassa,Chitima,Chintholo,,,,,,,,,
Mocambique,Tete,Cahora-Bassa,Chitima,Chibagadigo,,,,,,,,,
Mocambique,Tete,Cahora-Bassa,Chitima,Chitima-Sede,,,,,,,,,
Mocambique,Tete,Cahora-Bassa,Chitima,Nhambando,,,,,,,,,
Mocambique,Tete,Changara,Luenha,Changara-Sede,,,,,,,,,
Mocambique,Tete,Changara,Luenha,Dzunga,,,,,,,,,
Mocambique,Tete,Changara,Luenha,Ntemangau,,,,,,,,,
Mocambique,Tete,Changara,Chioco,Chipembere,,,,,,,,,
Mocambique,Tete,Changara,Chioco,Mazoe,,,,,,,,,
Mocambique,Tete,Changara,Chioco,Muchenga,,,,,,,,,
Mocambique,Tete,Changara,Marara,Boroma,,,,,,,,,
Mocambique,Tete,Changara,Marara,Cachembe,,,,,,,,,
Mocambique,Tete,Changara,Marara,Mufa-Caconde,,,,,,,,,
Mocambique,Tete,Chifunde,Chifunde-Sede,Camwenje,,,,,,,,,
Mocambique,Tete,Chifunde,Chifunde-Sede,Tsacale,,,,,,,,,
Mocambique,Tete,Chifunde,Chifunde-Sede,Chifunde-Sede,,,,,,,,,
Mocambique,Tete,Chifunde,Nsadzu,Nsadzu,,,,,,,,,
Mocambique,Tete,Chifunde,Nsadzu,Angombe,,,,,,,,,
Mocambique,Tete,Chifunde,Nsadzu,Mziwe,,,,,,,,,
Mocambique,Tete,Chifunde,Nsadzu,Mussalala,,,,,,,,,
Mocambique,Tete,Chifunde,Mualadzi,Mualadzi-Sede,,,,,,,,,
Mocambique,Tete,Chifunde,Mualadzi,Nkhantha,,,,,,,,,
Mocambique,Tete,Chifunde,Mualadzi,Khamande,,,,,,,,,
Mocambique,Tete,Chiuta,Manje,Lumazi,,,,,,,,,
Mocambique,Tete,Chiuta,Manje,Nfigo,,,,,,,,,
Mocambique,Tete,Chiuta,Manje,Kaunda,,,,,,,,,
Mocambique,Tete,Chiuta,Manje,Manje-Sede,,,,,,,,,
Mocambique,Tete,Chiuta,Kazula,Chipiri,,,,,,,,,
Mocambique,Tete,Chiuta,Kazula,Muchema,,,,,,,,,
Mocambique,Tete,Chiuta,Kazula,Kazula-Sede,,,,,,,,,
Mocambique,Tete,Chiuta,Kazula,Matenje,,,,,,,,,
Mocambique,Tete,Macanga,Furancungo,Namadende,,,,,,,,,
Mocambique,Tete,Macanga,Furancungo,Furancungo-Sede,,,,,,,,,
Mocambique,Tete,Macanga,Furancungo,Gandali,,,,,,,,,
Mocambique,Tete,Macanga,Furancungo,Cassupe,,,,,,,,,
Mocambique,Tete,Macanga,Chidzolomondo,Bawe,,,,,,,,,
Mocambique,Tete,Macanga,Chidzolomondo,Campala,,,,,,,,,
Mocambique,Tete,Macanga,Chidzolomondo,Chidzolomondo,,,,,,,,,
Mocambique,Tete,Magoe,Mphende,Mukumbura,,,,,,,,,
Mocambique,Tete,Magoe,Mphende,Cadzindira,,,,,,,,,
Mocambique,Tete,Magoe,Mphende,Daque,,,,,,,,,
Mocambique,Tete,Magoe,Mphende,Mphende,,,,,,,,,
Mocambique,Tete,Magoe,Mukumbura,Dewetewe,,,,,,,,,
Mocambique,Tete,Magoe,Mukumbura,Luia,,,,,,,,,
Mocambique,Tete,Magoe,Chinthopo,Chitete,,,,,,,,,
Mocambique,Tete,Magoe,Chinthopo,Mamuira,,,,,,,,,
Mocambique,Tete,Magoe,Chinthopo,Mussenguezi,,,,,,,,,
Mocambique,Tete,Magoe,Chinthopo,Chinthopo,,,,,,,,,
Mocambique,Tete,Maravia,Fingoe,Fingoe,,,,,,,,,
Mocambique,Tete,Maravia,Fingoe,Nhenda,,,,,,,,,
Mocambique,Tete,Maravia,Fingoe,Mazeze,,,,,,,,,
Mocambique,Tete,Maravia,Chiputo,Chizame,,,,,,,,,
Mocambique,Tete,Maravia,Chiputo,Chipungu,,,,,,,,,
Mocambique,Tete,Maravia,Chiputo,Mapango,,,,,,,,,
Mocambique,Tete,Maravia,Malowera,Uncanha,,,,,,,,,
Mocambique,Tete,Maravia,Malowera,Kassuende,,,,,,,,,
Mocambique,Tete,Maravia,Malowera,Malowera,,,,,,,,,
Mocambique,Tete,Maravia,Chipera,Chepera,,,,,,,,,
Mocambique,Tete,Maravia,Chipera,Chissete,,,,,,,,,
Mocambique,Tete,Maravia,Chipera,Chiringa,,,,,,,,,
Mocambique,Tete,Maravia,Chipera,Kapirinkhondo,,,,,,,,,
Mocambique,Tete,Maravia,Chipera,Ntayansupa,,,,,,,,,
Mocambique,Tete,Moatize,Vila De Moatize,1o De Maio,,,,,,,,,
Mocambique,Tete,Moatize,Vila De Moatize,25 De Setembro,,,,,,,,,
Mocambique,Tete,Moatize,Vila De Moatize,Liberdade,,,,,,,,,
Mocambique,Tete,Moatize,Vila De Moatize,Bagamoio,,,,,,,,,
Mocambique,Tete,Moatize,Vila De Moatize,Chithatha,,,,,,,,,
Mocambique,Tete,Moatize,Benga,Nsungo,,,,,,,,,
Mocambique,Tete,Moatize,Benga,Benga Sede,,,,,,,,,
Mocambique,Tete,Moatize,Benga,Moatize Sede,,,,,,,,,
Mocambique,Tete,Moatize,Benga,Mphanzo,,,,,,,,,
Mocambique,Tete,Moatize,Zobue,Ncondedzi,,,,,,,,,
Mocambique,Tete,Moatize,Zobue,Z�bue,,,,,,,,,
Mocambique,Tete,Moatize,Zobue,Sam�a,,,,,,,,,
Mocambique,Tete,Moatize,Zobue,Kapirizanje,,,,,,,,,
Mocambique,Tete,Moatize,Zobue,Mussacama,,,,,,,,,
Mocambique,Tete,Moatize,Cambulatsitsi,Madamba,,,,,,,,,
Mocambique,Tete,Moatize,Cambulatsitsi,Necungas,,,,,,,,,
Mocambique,Tete,Moatize,Cambulatsitsi,Cambulatsitsi,,,,,,,,,
Mocambique,Tete,Mutarara,Nhamayabue,Sinjal,,,,,,,,,
Mocambique,Tete,Mutarara,Nhamayabue,Nhamayabue Sede,,,,,,,,,
Mocambique,Tete,Mutarara,Nhamayabue,Dzambawe,,,,,,,,,
Mocambique,Tete,Mutarara,Charre,Charre Sede,,,,,,,,,
Mocambique,Tete,Mutarara,Charre,Nhaphale,,,,,,,,,
Mocambique,Tete,Mutarara,Charre,Vila Nova/Fronteira,,,,,,,,,
Mocambique,Tete,Mutarara,Inhangoma,Canamua Jardim,,,,,,,,,
Mocambique,Tete,Mutarara,Inhangoma,Inhangoma Sede,,,,,,,,,
Mocambique,Tete,Mutarara,Inhangoma,Canhangue,,,,,,,,,
Mocambique,Tete,Mutarara,Doa,Ancuaze,,,,,,,,,
Mocambique,Tete,Mutarara,Doa,Salima,,,,,,,,,
Mocambique,Tete,Mutarara,Doa,Chueza,,,,,,,,,
Mocambique,Tete,Mutarara,Doa,Doa Sede,,,,,,,,,
Mocambique,Tete,Tsangano,Tsangano,Maconje,,,,,,,,,
Mocambique,Tete,Tsangano,Tsangano,Tsangano Sede,,,,,,,,,
Mocambique,Tete,Tsangano,Tsangano,Chiandame,,,,,,,,,
Mocambique,Tete,Tsangano,Ntengo Wa Mbalame,Ntengo Wa Mbalame,,,,,,,,,
Mocambique,Tete,Tsangano,Ntengo Wa Mbalame,Banga Sede,,,,,,,,,
Mocambique,Tete,Tsangano,Ntengo Wa Mbalame,Chinvano,,,,,,,,,
Mocambique,Tete,Zumbu,Zumbu,Mucangadzi,,,,,,,,,
Mocambique,Tete,Zumbu,Zumbu,Zumbu Sede,,,,,,,,,
Mocambique,Tete,Zumbu,Zumbu,Miruru,,,,,,,,,
Mocambique,Tete,Zumbu,Zumbu,Chawalo,,,,,,,,,
Mocambique,Tete,Zumbu,Zambue,Cassenga,,,,,,,,,
Mocambique,Tete,Zumbu,Zambue,Zambue Sede,,,,,,,,,
Mocambique,Tete,Zumbu,Muze,Muze Sede,,,,,,,,,
Mocambique,Tete,Zumbu,Muze,Mazamba,,,,,,,,,
Mocambique,Tete,Zumbu,Muze,Minga,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Urbano Central,Urbano Central,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Urbano De Muatala,Mutauanha,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Urbano De Muatala,Muatala,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Muhala,Muahivire,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Muhala,Namutequeliua,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Muhala,Muhala,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Urbano De Namicopo,Mutava -Rex,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Urbano De Namicopo,Namicopo,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Urbano De Napipine,Napipine,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Urbano De Napipine,Carrupeia,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Urbano De Natikiri,Natikiri,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Urbano De Natikiri,Murrapaniua,,,,,,,,,
Mocambique,Nampula,Cidade De Nampula,Urbano De Natikiri,Marrere,,,,,,,,,
Mocambique,Nampula,Angoche,Angoche,Angoche -Sede,,,,,,,,,
Mocambique,Nampula,Angoche,Angoche,Mutucute,,,,,,,,,
Mocambique,Nampula,Angoche,Angoche,Sangage,,,,,,,,,
Mocambique,Nampula,Angoche,Boila/Nametoria,Parta,,,,,,,,,
Mocambique,Nampula,Angoche,Boila/Nametoria,Muchepua,,,,,,,,,
Mocambique,Nampula,Angoche,Boila/Nametoria,Nametoria,,,,,,,,,
Mocambique,Nampula,Angoche,Boila/Nametoria,Napruma,,,,,,,,,
Mocambique,Nampula,Angoche,Boila/Nametoria,Naiculo,,,,,,,,,
Mocambique,Nampula,Angoche,Namaponda,Mepapata,,,,,,,,,
Mocambique,Nampula,Angoche,Namaponda,Gelo,,,,,,,,,
Mocambique,Nampula,Angoche,Namaponda,Namaponda,,,,,,,,,
Mocambique,Nampula,Angoche,Aube,Aube -Sede,,,,,,,,,
Mocambique,Nampula,Angoche,Aube,Catamoio,,,,,,,,,
Mocambique,Nampula,Erati,Namapa-Sede,Namapa -Sede,,,,,,,,,
Mocambique,Nampula,Erati,Namapa-Sede,Odinepa-Sede,,,,,,,,,
Mocambique,Nampula,Erati,Alua,Samora Machel,,,,,,,,,
Mocambique,Nampula,Erati,Alua,Alua -Sede,,,,,,,,,
Mocambique,Nampula,Erati,Namir?A,Namir?A -Sede,,,,,,,,,
Mocambique,Nampula,Erati,Namir?A,Muanona,,,,,,,,,
Mocambique,Nampula,Ilha De Mo�ambique,Ilha De Mo�ambique,Ilha De Mo�ambique Sede,,,,,,,,,
Mocambique,Nampula,Ilha De Mo�ambique,Lumbo,Lumbo,,,,,,,,,
Mocambique,Nampula,Lalaua,Lalaua,Lurio,,,,,,,,,
Mocambique,Nampula,Lalaua,Lalaua,Lalaua-Sede,,,,,,,,,
Mocambique,Nampula,Lalaua,Meti,Naquessa,,,,,,,,,
Mocambique,Nampula,Lalaua,Meti,Meti-Sede,,,,,,,,,
Mocambique,Nampula,Malema,Canhunha,Murralelo,,,,,,,,,
Mocambique,Nampula,Malema,Canhunha,Malema-Sede,,,,,,,,,
Mocambique,Nampula,Malema,Canhunha,Nioce,,,,,,,,,
Mocambique,Nampula,Malema,Canhunha,Nataleia,,,,,,,,,
Mocambique,Nampula,Malema,Mutuali,Iapaca,,,,,,,,,
Mocambique,Nampula,Malema,Mutuali,Mutuali-Sede,,,,,,,,,
Mocambique,Nampula,Malema,Mutuali,Muessi,,,,,,,,,
Mocambique,Nampula,Malema,Chuhulo,Nahopa-Sede,,,,,,,,,
Mocambique,Nampula,Malema,Chuhulo,Chuhulo-Sede,,,,,,,,,
Mocambique,Nampula,Malema,Chuhulo,Niona,,,,,,,,,
Mocambique,Nampula,Meconta,Meconta-Sede,Meconta-Sede,,,,,,,,,
Mocambique,Nampula,Meconta,Namialo,Namialo-Sede,,,,,,,,,
Mocambique,Nampula,Meconta,Namialo,25 De Setembro,,,,,,,,,
Mocambique,Nampula,Meconta,7 De Abril/Nacavala,Nacavala-Sede,,,,,,,,,
Mocambique,Nampula,Meconta,7 De Abril/Nacavala,7- Abril/Nacoma,,,,,,,,,
Mocambique,Nampula,Meconta,Corrane,Corrane-Sede,,,,,,,,,
Mocambique,Nampula,Meconta,Corrane,Japir,,,,,,,,,
Mocambique,Nampula,Meconta,Corrane,Mecua,,,,,,,,,
Mocambique,Nampula,Mecuburi,Mecub?Ri,Mecub?Ri-Sede,,,,,,,,,
Mocambique,Nampula,Mecuburi,Mecub?Ri,Momane,,,,,,,,,
Mocambique,Nampula,Mecuburi,Muite,Muite-Sede,,,,,,,,,
Mocambique,Nampula,Mecuburi,Muite,Napai,,,,,,,,,
Mocambique,Nampula,Mecuburi,Muite,Ratane,,,,,,,,,
Mocambique,Nampula,Mecuburi,Namina,Namina-Sede,,,,,,,,,
Mocambique,Nampula,Mecuburi,Namina,Ratane,,,,,,,,,
Mocambique,Nampula,Mecuburi,Milhana,Milhana,,,,,,,,,
Mocambique,Nampula,Mecuburi,Milhana,Malite,,,,,,,,,
Mocambique,Nampula,Mecuburi,Issipe,Popu?,,,,,,,,,
Mocambique,Nampula,Mecuburi,Issipe,Naipa,,,,,,,,,
Mocambique,Nampula,Mecuburi,Issipe,Issipe,,,,,,,,,
Mocambique,Nampula,Memba,Memba-Sede,Miaja,,,,,,,,,
Mocambique,Nampula,Memba,Memba-Sede,Tropene,,,,,,,,,
Mocambique,Nampula,Memba,Memba-Sede,Niaca-Geba,,,,,,,,,
Mocambique,Nampula,Memba,Memba-Sede,Memba-Sede,,,,,,,,,
Mocambique,Nampula,Memba,Mazua,Mazua-Sede,,,,,,,,,
Mocambique,Nampula,Memba,Mazua,Simuco,,,,,,,,,
Mocambique,Nampula,Memba,Mazua,Cav?,,,,,,,,,
Mocambique,Nampula,Memba,Chipene,Chipene,,,,,,,,,
Mocambique,Nampula,Memba,Lurio,L?Rio,,,,,,,,,
Mocambique,Nampula,Mogincual,Lipo - Sede,Li?Po -Sede,,,,,,,,,
Mocambique,Nampula,Mogincual,Namige-Mogincual,Mogincual-Sede,,,,,,,,,
Mocambique,Nampula,Mogincual,Namige-Mogincual,Naminane,,,,,,,,,
Mocambique,Nampula,Mogincual,Quinga,Quinga - Sede,,,,,,,,,
Mocambique,Nampula,Mogincual,Quinga,Nacacana,,,,,,,,,
Mocambique,Nampula,Mogincual,Quixaxe,Quixaxe,,,,,,,,,
Mocambique,Nampula,Mogincual,Quixaxe,Naquira,,,,,,,,,
Mocambique,Nampula,Mogovolas,Nametil,Nametil-Sede,,,,,,,,,
Mocambique,Nampula,Mogovolas,Nametil,Rieque,,,,,,,,,
Mocambique,Nampula,Mogovolas,Nametil,Muquito,,,,,,,,,
Mocambique,Nampula,Mogovolas,Iuluti,Iuluti-Sede,,,,,,,,,
Mocambique,Nampula,Mogovolas,Iuluti,Mochiua,,,,,,,,,
Mocambique,Nampula,Mogovolas,Iuluti,M?Puto,,,,,,,,,
Mocambique,Nampula,Mogovolas,Nanhupo-Rio,Nanhupo - Rio,,,,,,,,,
Mocambique,Nampula,Mogovolas,Nanhupo-Rio,Namachepa,,,,,,,,,
Mocambique,Nampula,Mogovolas,Nanhupo-Rio,Nantira,,,,,,,,,
Mocambique,Nampula,Mogovolas,Muatua,Muatua-Sede,,,,,,,,,
Mocambique,Nampula,Mogovolas,Muatua,Muvuruta,,,,,,,,,
Mocambique,Nampula,Mogovolas,Calipo,Calipo -Sede,,,,,,,,,
Mocambique,Nampula,Mogovolas,Calipo,Tucua,,,,,,,,,
Mocambique,Nampula,Mogovolas,Calipo,Cussi,,,,,,,,,
Mocambique,Nampula,Moma,Moma -Sede,Moma-Sede,,,,,,,,,
Mocambique,Nampula,Moma,Moma -Sede,Mirrupe,,,,,,,,,
Mocambique,Nampula,Moma,Moma -Sede,Jagoma,,,,,,,,,
Mocambique,Nampula,Moma,Moma -Sede,Npago,,,,,,,,,
Mocambique,Nampula,Moma,Moma -Sede,Pilivili,,,,,,,,,
Mocambique,Nampula,Moma,Larde,Larde-Sede,,,,,,,,,
Mocambique,Nampula,Moma,Mucuali,Najaca,,,,,,,,,
Mocambique,Nampula,Moma,Mucuali,Topuitho,,,,,,,,,
Mocambique,Nampula,Moma,Mucuali,Mucuali-Sede,,,,,,,,,
Mocambique,Nampula,Moma,Chalaua,Piqueira,,,,,,,,,
Mocambique,Nampula,Moma,Chalaua,Chalaua -Sede,,,,,,,,,
Mocambique,Nampula,Moma,Chalaua,Nailocone,,,,,,,,,
Mocambique,Nampula,Moma,Chalaua,Namiwi,,,,,,,,,
Mocambique,Nampula,Monapo,Monapo-Sede,Canacue,,,,,,,,,
Mocambique,Nampula,Monapo,Monapo-Sede,Vila De Monapo,,,,,,,,,
Mocambique,Nampula,Monapo,Itoculo,Chihiri,,,,,,,,,
Mocambique,Nampula,Monapo,Itoculo,Murutho,,,,,,,,,
Mocambique,Nampula,Monapo,Itoculo,Itoculo-Sede,,,,,,,,,
Mocambique,Nampula,Monapo,Netia,Naculue,,,,,,,,,
Mocambique,Nampula,Monapo,Netia,Muatuca,,,,,,,,,
Mocambique,Nampula,Monapo,Netia,Netia-Sede,,,,,,,,,
Mocambique,Nampula,Mossuril,Mossuril,Namitatari,,,,,,,,,
Mocambique,Nampula,Mossuril,Mossuril,Chocas - Mar,,,,,,,,,
Mocambique,Nampula,Mossuril,Matibane,Chicoma-Sede,,,,,,,,,
Mocambique,Nampula,Mossuril,Matibane,Nacuxa,,,,,,,,,
Mocambique,Nampula,Mossuril,Lunga,Vida-Nova,,,,,,,,,
Mocambique,Nampula,Mossuril,Lunga,Ampita,,,,,,,,,
Mocambique,Nampula,Mossuril,Lunga,Lunga-Sede,,,,,,,,,
Mocambique,Nampula,Muecate,Muecate-Sede,Muecate,,,,,,,,,
Mocambique,Nampula,Muecate,Muecate-Sede,Napala,,,,,,,,,
Mocambique,Nampula,Muecate,Imala,Imala-Sede,,,,,,,,,
Mocambique,Nampula,Muecate,Imala,Muiariua,,,,,,,,,
Mocambique,Nampula,Muecate,Imala,Namahia,,,,,,,,,
Mocambique,Nampula,Muecate,Muculuone,Kavula,,,,,,,,,
Mocambique,Nampula,Muecate,Muculuone,Muculuone - Sede,,,,,,,,,
Mocambique,Nampula,Murrupula,Murrupula,Kazuzo,,,,,,,,,
Mocambique,Nampula,Murrupula,Murrupula,Murrupula-Sede,,,,,,,,,
Mocambique,Nampula,Murrupula,Murrupula,Namitotelane,,,,,,,,,
Mocambique,Nampula,Murrupula,Chinga,Chinga-Sede,,,,,,,,,
Mocambique,Nampula,Murrupula,Nihessiue,Nihessiue,,,,,,,,,
Mocambique,Nampula,Nacala-Porto,Maiaia,Maiaia,,,,,,,,,
Mocambique,Nampula,Nacala-Porto,Mutiva,Mocone,,,,,,,,,
Mocambique,Nampula,Nacala-Porto,Muanona,Muanona,,,,,,,,,
Mocambique,Nampula,Nacala - a-Velha,Nacala-?-Velha,Nacala -A -Velha Sede,,,,,,,,,
Mocambique,Nampula,Nacala - A-Velha,Cov?,G?R-G?R,,,,,,,,,
Mocambique,Nampula,Nacar�a,Nacaroa-Sede,Namirrupa,,,,,,,,,
Mocambique,Nampula,Nacar�a,Nacaroa-Sede,Nacar?A-Sede,,,,,,,,,
Mocambique,Nampula,Nacar�a,Nacaroa-Sede,Mugela,,,,,,,,,
Mocambique,Nampula,Nacar�a,Saua-Saua,Saua-Saua,,,,,,,,,
Mocambique,Nampula,Nacar�a,Inteta-Nachere,Inteta-Sede,,,,,,,,,
Mocambique,Nampula,Nacar�a,Inteta-Nachere,Nicupa,,,,,,,,,
Mocambique,Nampula,Nampula  Rapale,Rapale,Tchaiane,,,,,,,,,
Mocambique,Nampula,Nampula  Rapale,Rapale,Nacuia,,,,,,,,,
Mocambique,Nampula,Nampula  Rapale,Rapale,Rapale,,,,,,,,,
Mocambique,Nampula,Nampula  Rapale,Rapale,Naphome,,,,,,,,,
Mocambique,Nampula,Nampula  Rapale,Anchilo,Anchilo,,,,,,,,,
Mocambique,Nampula,Nampula  Rapale,Anchilo,Naburi,,,,,,,,,
Mocambique,Nampula,Nampula  Rapale,Anchilo,Saua -Saua,,,,,,,,,
